Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
MGI:1346325	MGI	MGI:1346325	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	protein coding gene
MGI:1914947	MGI	MGI:1914947	Gadd45gip1	growth arrest and DNA-damage-inducible, gamma interacting protein 1	protein coding gene
MGI:1920998	MGI	MGI:1920998	Gadl1	glutamate decarboxylase-like 1	protein coding gene
MGI:2442153	MGI	MGI:2442153	Gak	cyclin G associated kinase	protein coding gene
MGI:95637	MGI	MGI:95637	Gal	galanin and GMAP prepropeptide	protein coding gene
MGI:1858277	MGI	MGI:1858277	Gal3st1	galactose-3-O-sulfotransferase 1	protein coding gene
MGI:2685834	MGI	MGI:2685834	Gal3st2	galactose-3-O-sulfotransferase 2	protein coding gene
MGI:3711964	MGI	MGI:3711964	Gal3st2b	galactose-3-O-sulfotransferase 2B	protein coding gene
MGI:3646771	MGI	MGI:3646771	Gal3st2c	galactose-3-O-sulfotransferase 2C	protein coding gene
MGI:3617843	MGI	MGI:3617843	Gal3st3	galactose-3-O-sulfotransferase 3	protein coding gene
MGI:1916254	MGI	MGI:1916254	Gal3st4	galactose-3-O-sulfotransferase 4	protein coding gene
MGI:95636	MGI	MGI:95636	Galc	galactosylceramidase	protein coding gene
MGI:1921496	MGI	MGI:1921496	Gale	galactose-4-epimerase, UDP	protein coding gene
MGI:95730	MGI	MGI:95730	Galk1	galactokinase 1	protein coding gene
MGI:1917226	MGI	MGI:1917226	Galk2	galactokinase 2	protein coding gene
MGI:2442420	MGI	MGI:2442420	Galm	galactose mutarotase	protein coding gene
MGI:1355303	MGI	MGI:1355303	Galns	galactosamine (N-acetyl)-6-sulfatase	protein coding gene
MGI:894693	MGI	MGI:894693	Galnt1	polypeptide N-acetylgalactosaminyltransferase 1	protein coding gene
MGI:1890480	MGI	MGI:1890480	Galnt10	polypeptide N-acetylgalactosaminyltransferase 10	protein coding gene
MGI:2444392	MGI	MGI:2444392	Galnt11	polypeptide N-acetylgalactosaminyltransferase 11	protein coding gene
MGI:2444664	MGI	MGI:2444664	Galnt12	polypeptide N-acetylgalactosaminyltransferase 12	protein coding gene
MGI:2139447	MGI	MGI:2139447	Galnt13	polypeptide N-acetylgalactosaminyltransferase 13	protein coding gene
MGI:1918935	MGI	MGI:1918935	Galnt14	polypeptide N-acetylgalactosaminyltransferase 14	protein coding gene
MGI:1926004	MGI	MGI:1926004	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	protein coding gene
MGI:1917754	MGI	MGI:1917754	Galnt16	polypeptide N-acetylgalactosaminyltransferase 16	protein coding gene
MGI:2137594	MGI	MGI:2137594	Galnt17	polypeptide N-acetylgalactosaminyltransferase 17	protein coding gene
MGI:2446239	MGI	MGI:2446239	Galnt18	polypeptide N-acetylgalactosaminyltransferase 18	protein coding gene
MGI:894694	MGI	MGI:894694	Galnt2	polypeptide N-acetylgalactosaminyltransferase 2	protein coding gene
MGI:894695	MGI	MGI:894695	Galnt3	polypeptide N-acetylgalactosaminyltransferase 3	protein coding gene
MGI:894692	MGI	MGI:894692	Galnt4	polypeptide N-acetylgalactosaminyltransferase 4	protein coding gene
MGI:2179403	MGI	MGI:2179403	Galnt5	polypeptide N-acetylgalactosaminyltransferase 5	protein coding gene
MGI:1891640	MGI	MGI:1891640	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	protein coding gene
MGI:1349449	MGI	MGI:1349449	Galnt7	polypeptide N-acetylgalactosaminyltransferase 7	protein coding gene
MGI:1915159	MGI	MGI:1915159	Galntl5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 5	protein coding gene
MGI:1913581	MGI	MGI:1913581	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6	protein coding gene
MGI:2663979	MGI	MGI:2663979	Galp	galanin-like peptide	protein coding gene
MGI:1096364	MGI	MGI:1096364	Galr1	galanin receptor 1	protein coding gene
MGI:1337018	MGI	MGI:1337018	Galr2	galanin receptor 2	protein coding gene
MGI:1329003	MGI	MGI:1329003	Galr3	galanin receptor 3	protein coding gene
MGI:95638	MGI	MGI:95638	Galt	galactose-1-phosphate uridyl transferase	protein coding gene
MGI:1098221	MGI	MGI:1098221	Gamt	guanidinoacetate methyltransferase	protein coding gene
MGI:1890619	MGI	MGI:1890619	Gan	giant axonal neuropathy	protein coding gene
MGI:1097667	MGI	MGI:1097667	Ganab	alpha glucosidase 2 alpha neutral subunit	protein coding gene
MGI:1923301	MGI	MGI:1923301	Ganc	glucosidase, alpha; neutral C	protein coding gene
MGI:95639	MGI	MGI:95639	Gap43	growth associated protein 43	protein coding gene
MGI:95640	MGI	MGI:95640	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	protein coding gene
MGI:5434255	MGI	MGI:5434255	Gapdh-ps15	glyceraldehyde-3-phosphate dehydrogenase, pseudogene 15	pseudogene
MGI:3782011	MGI	MGI:3782011	Gapdhrt	glyceraldehyde-3-phosphate dehydrogenase, retrotransposed	protein coding gene
MGI:3708786	MGI	MGI:3708786	Gapdhrt2	glyceraldehyde-3-phosphate dehydrogenase, retrotransposed 2	protein coding gene
MGI:95653	MGI	MGI:95653	Gapdhs	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	protein coding gene
MGI:3608341	MGI	MGI:3608341	Gapt	Grb2-binding adaptor, transmembrane	protein coding gene
MGI:1913941	MGI	MGI:1913941	Gapvd1	GTPase activating protein and VPS9 domains 1	protein coding gene
MGI:1930948	MGI	MGI:1930948	Gar1	GAR1 ribonucleoprotein	protein coding gene
MGI:2685790	MGI	MGI:2685790	Garem1	GRB2 associated regulator of MAPK1 subtype 1	protein coding gene
MGI:2141439	MGI	MGI:2141439	Garin1a	golgi associated RAB2 interactor 1A	protein coding gene
MGI:3032524	MGI	MGI:3032524	Garin1b	golgi associated RAB2 interactor 1B	protein coding gene
MGI:1918147	MGI	MGI:1918147	Garin2	golgi associated RAB2 interactor 2	protein coding gene
MGI:3650836	MGI	MGI:3650836	Garin3	golgi associated RAB2 interactor 3	protein coding gene
MGI:3588202	MGI	MGI:3588202	Garin4	golgi associated RAB2 interactor family member 4	protein coding gene
MGI:1922788	MGI	MGI:1922788	Garin5a	golgi associated RAB2 interactor 5A	protein coding gene
MGI:2139309	MGI	MGI:2139309	Garnl3	GTPase activating RANGAP domain-like 3	protein coding gene
MGI:1924311	MGI	MGI:1924311	Garre1	granule associated Rac and RHOG effector 1	protein coding gene
MGI:2449057	MGI	MGI:2449057	Gars1	glycyl-tRNA synthetase 1	protein coding gene
MGI:95654	MGI	MGI:95654	Gart	phosphoribosylglycinamide formyltransferase	protein coding gene
MGI:95655	MGI	MGI:95655	Gas1	growth arrest specific 1	protein coding gene
MGI:95657	MGI	MGI:95657	Gas2	growth arrest specific 2	protein coding gene
MGI:1926176	MGI	MGI:1926176	Gas2l1	growth arrest-specific 2 like 1	protein coding gene
MGI:3652048	MGI	MGI:3652048	Gas2l2	growth arrest-specific 2 like 2	protein coding gene
MGI:1918780	MGI	MGI:1918780	Gas2l3	growth arrest-specific 2 like 3	protein coding gene
MGI:95660	MGI	MGI:95660	Gas6	growth arrest specific 6	protein coding gene
MGI:1202388	MGI	MGI:1202388	Gas7	growth arrest specific 7	protein coding gene
MGI:1202386	MGI	MGI:1202386	Gas8	growth arrest specific 8	protein coding gene
MGI:3041196	MGI	MGI:3041196	Gask1a	golgi associated kinase 1A	protein coding gene
MGI:1915909	MGI	MGI:1915909	Gask1b	golgi associated kinase 1B	protein coding gene
MGI:104768	MGI	MGI:104768	Gast	gastrin	protein coding gene
MGI:95661	MGI	MGI:95661	Gata1	GATA binding protein 1	protein coding gene
MGI:95662	MGI	MGI:95662	Gata2	GATA binding protein 2	protein coding gene
MGI:95663	MGI	MGI:95663	Gata3	GATA binding protein 3	protein coding gene
MGI:95664	MGI	MGI:95664	Gata4	GATA binding protein 4	protein coding gene
MGI:109497	MGI	MGI:109497	Gata5	GATA binding protein 5	protein coding gene
MGI:107516	MGI	MGI:107516	Gata6	GATA binding protein 6	protein coding gene
MGI:1914460	MGI	MGI:1914460	Gatad1	GATA zinc finger domain containing 1	protein coding gene
MGI:2384585	MGI	MGI:2384585	Gatad2a	GATA zinc finger domain containing 2A	protein coding gene
MGI:2443225	MGI	MGI:2443225	Gatad2b	GATA zinc finger domain containing 2B	protein coding gene
MGI:2442496	MGI	MGI:2442496	Gatb	glutamyl-tRNA amidotransferase subunit B	protein coding gene
MGI:1923776	MGI	MGI:1923776	Gatc	glutamyl-tRNA amidotransferase subunit C	protein coding gene
MGI:2387178	MGI	MGI:2387178	Gatd1	glutamine amidotransferase like class 1 domain containing 1	protein coding gene
MGI:1914342	MGI	MGI:1914342	Gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	protein coding gene
MGI:95665	MGI	MGI:95665	Gba1	glucosylceramidase beta 1	protein coding gene
MGI:2654325	MGI	MGI:2654325	Gba2	glucosidase beta 2	protein coding gene
MGI:1921435	MGI	MGI:1921435	Gbe1	1,4-alpha-glucan branching enzyme 1	protein coding gene
MGI:1861607	MGI	MGI:1861607	Gbf1	golgi-specific brefeldin A-resistance factor 1	protein coding gene
MGI:2449143	MGI	MGI:2449143	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	protein coding gene
MGI:102772	MGI	MGI:102772	Gbp2	guanylate binding protein 2	protein coding gene
MGI:95666	MGI	MGI:95666	Gbp2b	guanylate binding protein 2b	protein coding gene
MGI:1926263	MGI	MGI:1926263	Gbp3	guanylate binding protein 3	protein coding gene
MGI:97072	MGI	MGI:97072	Gbp4	guanylate binding protein 4	protein coding gene
MGI:2429943	MGI	MGI:2429943	Gbp5	guanylate binding protein 5	protein coding gene
MGI:2140937	MGI	MGI:2140937	Gbp6	guanylate binding protein 6	protein coding gene
MGI:2444421	MGI	MGI:2444421	Gbp7	guanylate binding protein 7	protein coding gene
MGI:95667	MGI	MGI:95667	Gbx1	gastrulation brain homeobox 1	protein coding gene
MGI:95668	MGI	MGI:95668	Gbx2	gastrulation brain homeobox 2	protein coding gene
MGI:95669	MGI	MGI:95669	Gc	vitamin D binding protein	protein coding gene
MGI:1918521	MGI	MGI:1918521	Gca	grancalcin	protein coding gene
MGI:1349389	MGI	MGI:1349389	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	protein coding gene
MGI:1921625	MGI	MGI:1921625	Gcc1	golgi coiled coil 1	protein coding gene
MGI:1917547	MGI	MGI:1917547	Gcc2	GRIP and coiled-coil domain containing 2	protein coding gene
MGI:104541	MGI	MGI:104541	Gcdh	glutaryl-Coenzyme A dehydrogenase	protein coding gene
MGI:2141656	MGI	MGI:2141656	Gcfc2	GC-rich sequence DNA binding factor 2	protein coding gene
MGI:95674	MGI	MGI:95674	Gcg	glucagon	protein coding gene
MGI:99572	MGI	MGI:99572	Gcgr	glucagon receptor	protein coding gene
MGI:95675	MGI	MGI:95675	Gch1	GTP cyclohydrolase 1	protein coding gene
MGI:2443977	MGI	MGI:2443977	Gchfr	GTP cyclohydrolase I feedback regulator	protein coding gene
MGI:1270854	MGI	MGI:1270854	Gck	glucokinase	protein coding gene
MGI:1096345	MGI	MGI:1096345	Gckr	glucokinase regulatory protein	protein coding gene
MGI:104990	MGI	MGI:104990	Gclc	glutamate-cysteine ligase, catalytic subunit	protein coding gene
MGI:104995	MGI	MGI:104995	Gclm	glutamate-cysteine ligase, modifier subunit	protein coding gene
MGI:108045	MGI	MGI:108045	Gcm1	glial cells missing homolog 1	protein coding gene
MGI:1861438	MGI	MGI:1861438	Gcm2	glial cells missing homolog 2	protein coding gene
MGI:2444248	MGI	MGI:2444248	Gcn1	GCN1 activator of EIF2AK4	protein coding gene
MGI:105113	MGI	MGI:105113	Gcna	germ cell nuclear acidic protein	protein coding gene
MGI:95676	MGI	MGI:95676	Gcnt1	glucosaminyl (N-acetyl) transferase 1, core 2	protein coding gene
MGI:1100870	MGI	MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2 (I blood group)	protein coding gene
MGI:1919327	MGI	MGI:1919327	Gcnt3	glucosaminyl (N-acetyl) transferase 3, mucin type	protein coding gene
MGI:2684919	MGI	MGI:2684919	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	protein coding gene
MGI:3606143	MGI	MGI:3606143	Gcnt7	glucosaminyl (N-acetyl) transferase family member 7	protein coding gene
MGI:102969	MGI	MGI:102969	Gcsam	germinal center associated, signaling and motility	protein coding gene
MGI:1915383	MGI	MGI:1915383	Gcsh	glycine cleavage system protein H (aminomethyl carrier)	protein coding gene
MGI:95678	MGI	MGI:95678	Gda	guanine deaminase	protein coding gene
MGI:1338002	MGI	MGI:1338002	Gdap1	ganglioside-induced differentiation-associated-protein 1	protein coding gene
MGI:1891827	MGI	MGI:1891827	Gde1	glycerophosphodiester phosphodiesterase 1	protein coding gene
MGI:95683	MGI	MGI:95683	Gdf1	growth differentiation factor 1	protein coding gene
MGI:95684	MGI	MGI:95684	Gdf10	growth differentiation factor 10	protein coding gene
MGI:1338027	MGI	MGI:1338027	Gdf11	growth differentiation factor 11	protein coding gene
MGI:1346047	MGI	MGI:1346047	Gdf15	growth differentiation factor 15	protein coding gene
MGI:1321394	MGI	MGI:1321394	Gdf2	growth differentiation factor 2	protein coding gene
MGI:95686	MGI	MGI:95686	Gdf3	growth differentiation factor 3	protein coding gene
MGI:95688	MGI	MGI:95688	Gdf5	growth differentiation factor 5	protein coding gene
MGI:95689	MGI	MGI:95689	Gdf6	growth differentiation factor 6	protein coding gene
MGI:95690	MGI	MGI:95690	Gdf7	growth differentiation factor 7	protein coding gene
MGI:95692	MGI	MGI:95692	Gdf9	growth differentiation factor 9	protein coding gene
MGI:99846	MGI	MGI:99846	Gdi1	GDP dissociation inhibitor 1	protein coding gene
MGI:99845	MGI	MGI:99845	Gdi2	GDP dissociation inhibitor 2	protein coding gene
MGI:107430	MGI	MGI:107430	Gdnf	glial cell line derived neurotrophic factor	protein coding gene
MGI:1913819	MGI	MGI:1913819	Gdpd1	glycerophosphodiester phosphodiesterase domain containing 1	protein coding gene
MGI:1918834	MGI	MGI:1918834	Gdpd2	glycerophosphodiester phosphodiesterase domain containing 2	protein coding gene
MGI:1915866	MGI	MGI:1915866	Gdpd3	glycerophosphodiester phosphodiesterase domain containing 3	protein coding gene
MGI:3606573	MGI	MGI:3606573	Gdpd4	glycerophosphodiester phosphodiesterase domain containing 4	protein coding gene
MGI:2686926	MGI	MGI:2686926	Gdpd5	glycerophosphodiester phosphodiesterase domain containing 5	protein coding gene
MGI:2443429	MGI	MGI:2443429	Gdpgp1	GDP-D-glucose phosphorylase 1	protein coding gene
MGI:99844	MGI	MGI:99844	Gem	GTP binding protein overexpressed in skeletal muscle	protein coding gene
MGI:1913853	MGI	MGI:1913853	Gemin2	gem nuclear organelle associated protein 2	protein coding gene
MGI:2449313	MGI	MGI:2449313	Gemin4	gem nuclear organelle associated protein 4	protein coding gene
MGI:2449311	MGI	MGI:2449311	Gemin5	gem nuclear organelle associated protein 5	protein coding gene
MGI:1914492	MGI	MGI:1914492	Gemin6	gem nuclear organelle associated protein 6	protein coding gene
MGI:3645567	MGI	MGI:3645567	Gemin6-ps	gem nuclear organelle associated protein 6, pseudogene	pseudogene
MGI:1916981	MGI	MGI:1916981	Gemin7	gem nuclear organelle associated protein 7	protein coding gene
MGI:2384300	MGI	MGI:2384300	Gemin8	gem nuclear organelle associated protein 8	protein coding gene
MGI:2443149	MGI	MGI:2443149	Gen1	GEN1, Holliday junction 5' flap endonuclease	protein coding gene
MGI:2136882	MGI	MGI:2136882	Get1	guided entry of tail-anchored proteins factor 1	protein coding gene
MGI:1928379	MGI	MGI:1928379	Get3	guided entry of tail-anchored proteins factor 3, ATPase	protein coding gene
MGI:1914854	MGI	MGI:1914854	Get4	golgi to ER traffic protein 4	protein coding gene
MGI:95697	MGI	MGI:95697	Gfap	glial fibrillary acidic protein	protein coding gene
MGI:107757	MGI	MGI:107757	Gfer	growth factor, augmenter of liver regeneration	protein coding gene
MGI:103170	MGI	MGI:103170	Gfi1	growth factor independent 1 transcription repressor	protein coding gene
MGI:1276578	MGI	MGI:1276578	Gfi1b	growth factor independent 1B	protein coding gene
MGI:107339	MGI	MGI:107339	Gfm1	G elongation factor, mitochondrial 1	protein coding gene
MGI:2444783	MGI	MGI:2444783	Gfm2	G elongation factor, mitochondrial 2	protein coding gene
MGI:2145304	MGI	MGI:2145304	Gfod1	glucose-fructose oxidoreductase domain containing 1	protein coding gene
MGI:1917825	MGI	MGI:1917825	Gfod2	glucose-fructose oxidoreductase domain containing 2	protein coding gene
MGI:95698	MGI	MGI:95698	Gfpt1	glutamine fructose-6-phosphate transaminase 1	protein coding gene
MGI:1338883	MGI	MGI:1338883	Gfpt2	glutamine fructose-6-phosphate transaminase 2	protein coding gene
MGI:1100842	MGI	MGI:1100842	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	protein coding gene
MGI:1195462	MGI	MGI:1195462	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2	protein coding gene
MGI:1201403	MGI	MGI:1201403	Gfra3	glial cell line derived neurotrophic factor family receptor alpha 3	protein coding gene
MGI:1341873	MGI	MGI:1341873	Gfra4	glial cell line derived neurotrophic factor family receptor alpha 4	protein coding gene
MGI:3607786	MGI	MGI:3607786	Gfral	GDNF family receptor alpha like	protein coding gene
MGI:98857	MGI	MGI:98857	Gfus	GDP-L-fucose synthase	protein coding gene
MGI:2685427	MGI	MGI:2685427	Gfy	golgi-associated olfactory signaling regulator	protein coding gene
MGI:2146207	MGI	MGI:2146207	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1	protein coding gene
MGI:1921355	MGI	MGI:1921355	Gga2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	protein coding gene
MGI:2384159	MGI	MGI:2384159	Gga3	golgi associated, gamma adaptin ear containing, ARF binding protein 3	protein coding gene
MGI:2385008	MGI	MGI:2385008	Ggact	gamma-glutamylamine cyclotransferase	protein coding gene
MGI:95700	MGI	MGI:95700	Ggct	gamma-glutamyl cyclotransferase	protein coding gene
MGI:1927655	MGI	MGI:1927655	Ggcx	gamma-glutamyl carboxylase	protein coding gene
MGI:1329035	MGI	MGI:1329035	Ggh	gamma-glutamyl hydrolase	protein coding gene
MGI:2181461	MGI	MGI:2181461	Ggn	gametogenetin	protein coding gene
MGI:3055306	MGI	MGI:3055306	Ggnbp1	gametogenetin binding protein 1	protein coding gene
MGI:2387356	MGI	MGI:2387356	Ggnbp2	gametogenetin binding protein 2	protein coding gene
MGI:1341724	MGI	MGI:1341724	Ggps1	geranylgeranyl diphosphate synthase 1	protein coding gene
MGI:95706	MGI	MGI:95706	Ggt1	gamma-glutamyltransferase 1	protein coding gene
MGI:1346063	MGI	MGI:1346063	Ggt5	gamma-glutamyltransferase 5	protein coding gene
MGI:1918772	MGI	MGI:1918772	Ggt6	gamma-glutamyltransferase 6	protein coding gene
MGI:1913385	MGI	MGI:1913385	Ggt7	gamma-glutamyltransferase 7	protein coding gene
MGI:95704	MGI	MGI:95704	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	protein coding gene
MGI:95707	MGI	MGI:95707	Gh	growth hormone	protein coding gene
MGI:1931556	MGI	MGI:1931556	Ghdc	GH3 domain containing	protein coding gene
MGI:1913342	MGI	MGI:1913342	Ghitm	growth hormone inducible transmembrane protein	protein coding gene
MGI:95708	MGI	MGI:95708	Ghr	growth hormone receptor	protein coding gene
MGI:95709	MGI	MGI:95709	Ghrh	growth hormone releasing hormone	protein coding gene
MGI:95710	MGI	MGI:95710	Ghrhr	growth hormone releasing hormone receptor	protein coding gene
MGI:1930008	MGI	MGI:1930008	Ghrl	ghrelin	protein coding gene
MGI:2441906	MGI	MGI:2441906	Ghsr	growth hormone secretagogue receptor	protein coding gene
MGI:1914021	MGI	MGI:1914021	Gid4	GID complex subunit 4, VID24 homolog	protein coding gene
MGI:1923675	MGI	MGI:1923675	Gid8	GID complex subunit 8	protein coding gene
MGI:1888677	MGI	MGI:1888677	Gigyf1	GRB10 interacting GYF protein 1	protein coding gene
MGI:2138584	MGI	MGI:2138584	Gigyf2	GRB10 interacting GYF protein 2	protein coding gene
MGI:109368	MGI	MGI:109368	Gimap1	GTPase, IMAP family member 1	protein coding gene
MGI:1932723	MGI	MGI:1932723	Gimap3	GTPase, IMAP family member 3	protein coding gene
MGI:1349656	MGI	MGI:1349656	Gimap4	GTPase, IMAP family member 4	protein coding gene
MGI:2442232	MGI	MGI:2442232	Gimap5	GTPase, IMAP family member 5	protein coding gene
MGI:1918876	MGI	MGI:1918876	Gimap6	GTPase, IMAP family member 6	protein coding gene
MGI:1349657	MGI	MGI:1349657	Gimap7	GTPase, IMAP family member 7	protein coding gene
MGI:2685303	MGI	MGI:2685303	Gimap8	GTPase, IMAP family member 8	protein coding gene
MGI:3511744	MGI	MGI:3511744	Gimap9	GTPase, IMAP family member 9	protein coding gene
MGI:3647547	MGI	MGI:3647547	Gimd1	GIMAP family P-loop NTPase domain containing 1	protein coding gene
MGI:2182036	MGI	MGI:2182036	Gin1	gypsy retrotransposon integrase 1	protein coding gene
MGI:2384905	MGI	MGI:2384905	Ginm1	glycoprotein integral membrane 1	protein coding gene
MGI:1916520	MGI	MGI:1916520	Gins1	GINS complex subunit 1	protein coding gene
MGI:1921019	MGI	MGI:1921019	Gins2	GINS complex subunit 2	protein coding gene
MGI:1926083	MGI	MGI:1926083	Gins3	GINS complex subunit 3	protein coding gene
MGI:1923847	MGI	MGI:1923847	Gins4	GINS complex subunit 4	protein coding gene
MGI:107504	MGI	MGI:107504	Gip	gastric inhibitory polypeptide	protein coding gene
MGI:1926252	MGI	MGI:1926252	Gipc1	GIPC PDZ domain containing family, member 1	protein coding gene
MGI:1889209	MGI	MGI:1889209	Gipc2	GIPC PDZ domain containing family, member 2	protein coding gene
MGI:1352753	MGI	MGI:1352753	Gipr	gastric inhibitory polypeptide receptor	protein coding gene
MGI:1927140	MGI	MGI:1927140	Git1	GIT ArfGAP 1	protein coding gene
MGI:1347053	MGI	MGI:1347053	Git2	GIT ArfGAP 2	protein coding gene
MGI:95713	MGI	MGI:95713	Gja1	gap junction protein, alpha 1	protein coding gene
MGI:1339969	MGI	MGI:1339969	Gja10	gap junction protein, alpha 10	protein coding gene
MGI:95714	MGI	MGI:95714	Gja3	gap junction protein, alpha 3	protein coding gene
MGI:95715	MGI	MGI:95715	Gja4	gap junction protein, alpha 4	protein coding gene
MGI:95716	MGI	MGI:95716	Gja5	gap junction protein, alpha 5	protein coding gene
MGI:95717	MGI	MGI:95717	Gja6	gap junction protein, alpha 6	protein coding gene
MGI:99953	MGI	MGI:99953	Gja8	gap junction protein, alpha 8	protein coding gene
MGI:95719	MGI	MGI:95719	Gjb1	gap junction protein, beta 1	protein coding gene
MGI:95720	MGI	MGI:95720	Gjb2	gap junction protein, beta 2	protein coding gene
MGI:95721	MGI	MGI:95721	Gjb3	gap junction protein, beta 3	protein coding gene
MGI:95722	MGI	MGI:95722	Gjb4	gap junction protein, beta 4	protein coding gene
MGI:95723	MGI	MGI:95723	Gjb5	gap junction protein, beta 5	protein coding gene
MGI:107588	MGI	MGI:107588	Gjb6	gap junction protein, beta 6	protein coding gene
MGI:95718	MGI	MGI:95718	Gjc1	gap junction protein, gamma 1	protein coding gene
MGI:2153060	MGI	MGI:2153060	Gjc2	gap junction protein, gamma 2	protein coding gene
MGI:2153041	MGI	MGI:2153041	Gjc3	gap junction protein, gamma 3	protein coding gene
MGI:1334209	MGI	MGI:1334209	Gjd2	gap junction protein, delta 2	protein coding gene
MGI:2384150	MGI	MGI:2384150	Gjd3	gap junction protein, delta 3	protein coding gene
MGI:2444990	MGI	MGI:2444990	Gjd4	gap junction protein, delta 4	protein coding gene
MGI:1923993	MGI	MGI:1923993	Gje1	gap junction protein, epsilon 1	protein coding gene
MGI:106594	MGI	MGI:106594	Gk	glycerol kinase	protein coding gene
MGI:1329027	MGI	MGI:1329027	Gk2	glycerol kinase 2	protein coding gene
MGI:2443336	MGI	MGI:2443336	Gk5	glycerol kinase 5	protein coding gene
MGI:1891694	MGI	MGI:1891694	Gkap1	G kinase anchoring protein 1	protein coding gene
MGI:1913533	MGI	MGI:1913533	Gkn1	gastrokine 1	protein coding gene
MGI:1913534	MGI	MGI:1913534	Gkn2	gastrokine 2	protein coding gene
MGI:1916138	MGI	MGI:1916138	Gkn3	gastrokine 3	protein coding gene
MGI:1347344	MGI	MGI:1347344	Gla	galactosidase, alpha	protein coding gene
MGI:88151	MGI	MGI:88151	Glb1	galactosidase, beta 1	protein coding gene
MGI:1921827	MGI	MGI:1921827	Glb1l	galactosidase, beta 1-like	protein coding gene
MGI:2388283	MGI	MGI:2388283	Glb1l2	galactosidase, beta 1-like 2	protein coding gene
MGI:1918143	MGI	MGI:1918143	Glb1l3	galactosidase, beta 1 like 3	protein coding gene
MGI:2136405	MGI	MGI:2136405	Glce	glucuronyl C5-epimerase	protein coding gene
MGI:1341155	MGI	MGI:1341155	Gldc	glycine decarboxylase	protein coding gene
MGI:2388361	MGI	MGI:2388361	Gldn	gliomedin	protein coding gene
MGI:1921662	MGI	MGI:1921662	Gle1	GLE1 RNA export mediator	protein coding gene
MGI:104967	MGI	MGI:104967	Glg1	golgi apparatus protein 1	protein coding gene
MGI:95727	MGI	MGI:95727	Gli1	GLI-Kruppel family member GLI1	protein coding gene
MGI:95728	MGI	MGI:95728	Gli2	GLI-Kruppel family member GLI2	protein coding gene
MGI:95729	MGI	MGI:95729	Gli3	GLI-Kruppel family member GLI3	protein coding gene
MGI:1920940	MGI	MGI:1920940	Glipr1	GLI pathogenesis related 1	protein coding gene
MGI:1916536	MGI	MGI:1916536	Glipr1l1	GLI pathogenesis-related 1 like 1	protein coding gene
MGI:1914787	MGI	MGI:1914787	Glipr1l2	GLI pathogenesis-related 1 like 2	protein coding gene
MGI:1917770	MGI	MGI:1917770	Glipr2	GLI pathogenesis-related 2	protein coding gene
MGI:2386723	MGI	MGI:2386723	Glis1	GLIS family zinc finger 1	protein coding gene
MGI:1932535	MGI	MGI:1932535	Glis2	GLIS family zinc finger 2	protein coding gene
MGI:2444289	MGI	MGI:2444289	Glis3	GLIS family zinc finger 3	protein coding gene
MGI:2141180	MGI	MGI:2141180	Glmn	glomulin, FKBP associated protein	protein coding gene
MGI:1913318	MGI	MGI:1913318	Glmp	glycosylated lysosomal membrane protein	protein coding gene
MGI:95742	MGI	MGI:95742	Glo1	glyoxalase 1	protein coding gene
MGI:99571	MGI	MGI:99571	Glp1r	glucagon-like peptide 1 receptor	protein coding gene
MGI:2136733	MGI	MGI:2136733	Glp2r	glucagon-like peptide 2 receptor	protein coding gene
MGI:95747	MGI	MGI:95747	Glra1	glycine receptor, alpha 1 subunit	protein coding gene
MGI:95748	MGI	MGI:95748	Glra2	glycine receptor, alpha 2 subunit	protein coding gene
MGI:95749	MGI	MGI:95749	Glra3	glycine receptor, alpha 3 subunit	protein coding gene
MGI:95750	MGI	MGI:95750	Glra4	glycine receptor, alpha 4 subunit	protein coding gene
MGI:95751	MGI	MGI:95751	Glrb	glycine receptor, beta subunit	protein coding gene
MGI:2135625	MGI	MGI:2135625	Glrx	glutaredoxin	protein coding gene
MGI:1916617	MGI	MGI:1916617	Glrx2	glutaredoxin 2	protein coding gene
MGI:1353653	MGI	MGI:1353653	Glrx3	glutaredoxin 3	protein coding gene
MGI:1920296	MGI	MGI:1920296	Glrx5	glutaredoxin 5	protein coding gene
MGI:95752	MGI	MGI:95752	Gls	glutaminase	protein coding gene
